CPU_Percentage
100.05
99.72
99.58
99.75
100.10
100.02
99.69
99.87
99.94
99.66
99.71
99.98
99.83
99.87
99.71
99.79
99.83
99.87
100.18
99.75
100.27
100.23
100.31
100.27
100.15
100.31
99.83
99.73
