CPU_Percentage
6.71
25.11
25.71
25.23
24.96
25.46
25.39
25.05
24.75
25.30
24.76
25.36
24.89
26.29
25.08
24.81
25.62
25.27
25.46
24.93
25.76
24.80
25.72
25.57
24.96
25.25
24.41
1.69
