CPU_Percentage
90.31
99.82
99.75
99.91
99.79
100.10
100.27
99.91
100.21
99.72
99.87
99.79
99.83
100.07
100.23
99.75
99.87
99.75
100.19
99.83
99.71
100.14
100.15
100.02
99.87
100.27
100.10
100.06
