CPU_Percentage
7.62
25.47
24.86
27.23
25.27
25.83
25.26
25.26
24.76
25.68
25.49
25.10
25.06
25.24
25.26
25.13
24.94
24.96
25.05
25.31
24.38
25.35
25.33
25.64
25.20
25.16
25.27
0.48
