Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,225605,0,18,18.672255877651907,4.484339000555337,761.0954030005814,56.0,3772.098869786631,0.0,18,20,21,22,23,25,31,35,54,730,760
,Aggregated,225605,0,18,18.672255877651907,4.484339000555337,761.0954030005814,56.0,3772.098869786631,0.0,18,20,21,22,23,25,31,35,54,730,760
