CPU_Percentage
100.03
100.02
100.10
100.23
100.23
99.79
100.15
100.19
100.04
100.02
99.70
99.90
100.39
100.23
99.81
99.75
100.22
100.12
99.67
99.98
99.69
100.06
99.83
99.77
100.15
99.74
100.12
99.87
