Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,101,0,46000,46079.98440231694,40413.064233000114,56050.58977099907,21.0,1.739258244279725,0.0,46000,46000,48000,48000,51000,52000,53000,55000,56000,56000,56000
,Aggregated,101,0,46000,46079.98440231694,40413.064233000114,56050.58977099907,21.0,1.739258244279725,0.0,46000,46000,48000,48000,51000,52000,53000,55000,56000,56000,56000
