CPU_Percentage
100.08
100.27
99.98
99.70
99.79
99.86
99.79
100.31
99.79
99.66
99.79
100.02
99.79
99.87
99.90
100.06
100.19
99.81
100.06
100.15
99.79
100.15
100.19
100.21
99.62
100.10
99.93
99.91
