CPU_Percentage
0.05
8.77
9.06
8.85
8.97
9.72
9.63
9.72
9.66
9.67
9.63
9.01
8.69
8.85
8.88
8.92
9.19
9.18
9.77
9.29
8.96
9.14
9.30
9.47
9.29
8.96
9.02
0.29
