CPU_Percentage
6.51
21.85
21.53
21.25
21.05
21.07
21.39
22.10
21.03
21.85
20.55
21.45
20.95
21.83
21.29
20.53
21.20
21.41
21.45
21.37
21.48
21.71
20.75
21.16
21.51
21.55
21.51
5.61
