Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,242,0,20000,19869.904504669325,18906.864784999925,22359.157543000038,21.0,4.087433359338791,0.0,20000,20000,20000,20000,21000,22000,22000,22000,22000,22000,22000
,Aggregated,242,0,20000,19869.904504669325,18906.864784999925,22359.157543000038,21.0,4.087433359338791,0.0,20000,20000,20000,20000,21000,22000,22000,22000,22000,22000,22000
