Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,511,0,10000,10008.987799273882,7090.3599049997865,14986.188584000047,21.0,9.149203565617697,0.0,10000,12000,12000,13000,13000,13000,13000,13000,15000,15000,15000
,Aggregated,511,0,10000,10008.987799273882,7090.3599049997865,14986.188584000047,21.0,9.149203565617697,0.0,10000,12000,12000,13000,13000,13000,13000,13000,15000,15000,15000
