CPU_Percentage
294.37
299.12
300.18
300.43
300.56
298.98
299.35
298.69
299.59
300.06
300.04
300.69
299.59
300.33
300.43
299.49
300.78
300.81
300.55
299.31
277.56
299.98
301.14
300.56
299.25
301.03
300.43
293.27
