CPU_Percentage
56.84
200.37
200.29
199.64
199.74
200.35
200.21
200.29
200.45
200.53
199.66
200.37
199.40
200.37
200.03
200.54
199.81
199.66
199.58
199.85
199.74
200.37
199.58
200.29
199.57
199.73
199.64
195.95
