CPU_Percentage
7.06
23.82
24.01
22.90
23.79
23.64
23.88
24.44
23.47
23.75
23.50
24.64
23.70
23.86
23.62
24.30
23.38
24.62
23.69
23.87
23.91
23.64
23.58
23.75
22.84
23.84
23.77
2.04
