CPU_Percentage
100.04
100.09
100.23
100.09
99.75
99.66
99.70
100.06
100.10
99.89
99.79
99.74
99.83
99.79
99.70
99.91
100.02
100.22
100.06
99.75
100.10
100.15
100.23
100.27
99.83
99.87
99.87
99.96
