CPU_Percentage
396.08
399.91
398.63
399.34
400.25
399.92
399.50
400.92
399.13
400.74
400.21
400.12
400.25
399.59
400.41
399.96
400.31
400.42
399.17
398.82
399.45
400.73
399.48
400.05
400.25
400.57
399.76
396.39
