Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,234886,0,9,8.958636274799618,3.437725994444918,730.0160750019131,24.0,3915.41568799585,0.0,9,10,10,10,11,11,15,18,20,29,730
,Aggregated,234886,0,9,8.958636274799618,3.437725994444918,730.0160750019131,24.0,3915.41568799585,0.0,9,10,10,10,11,11,15,18,20,29,730
