Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,237583,0,9,8.82591983679453,3.5341670009074733,702.8783860005205,24.0,3960.151836359035,0.0,9,10,10,10,11,11,15,18,20,39,700
,Aggregated,237583,0,9,8.82591983679453,3.5341670009074733,702.8783860005205,24.0,3960.151836359035,0.0,9,10,10,10,11,11,15,18,20,39,700
