CPU_Percentage
99.96
100.06
100.26
99.99
99.90
99.85
99.83
100.19
100.19
100.19
99.87
100.06
99.70
100.19
100.23
100.02
99.83
99.70
100.15
99.79
99.87
99.91
99.79
99.91
100.15
99.83
99.94
99.96
