Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci,1190,0,1600,2389.8924125605317,88.13172100053634,58530.09761499925,21.0,45.62208923596779,0.0,1600,1800,1900,1900,2100,3300,21000,38000,56000,59000,59000
,Aggregated,1190,0,1600,2389.8924125605317,88.13172100053634,58530.09761499925,21.0,45.62208923596779,0.0,1600,1800,1900,1900,2100,3300,21000,38000,56000,59000,59000
