CPU_Percentage
100.06
100.06
100.09
100.31
99.87
99.83
99.81
99.75
99.75
99.73
100.23
100.11
99.98
100.27
99.75
100.13
100.11
99.79
100.21
100.35
99.91
99.60
100.06
100.19
99.85
99.92
99.79
100.37
