CPU_Percentage
0.01
10.98
10.36
10.00
9.91
10.18
10.59
10.61
9.81
10.27
10.58
10.29
9.91
10.04
10.07
10.24
10.16
10.12
9.98
10.15
10.48
9.93
10.22
10.51
10.28
9.95
9.79
0.85
