CPU_Percentage
0.64
9.97
10.46
10.11
10.37
9.93
10.13
9.98
10.37
10.55
10.88
10.58
11.15
10.49
10.52
10.56
10.65
10.63
10.23
10.08
10.30
10.66
10.24
10.30
10.14
10.19
10.08
1.17
