CPU_Percentage
0.37
26.25
26.22
26.88
25.64
26.60
25.57
26.08
25.80
26.26
25.91
26.67
26.16
25.85
25.78
25.70
26.26
26.35
26.65
26.08
25.82
26.76
26.03
26.27
26.66
25.70
26.55
1.97
