CPU_Percentage
64.50
100.10
100.15
99.71
99.83
100.23
99.87
100.19
99.78
100.23
100.15
100.05
100.23
99.87
100.02
100.10
100.18
99.78
100.02
100.15
100.10
99.90
99.94
100.10
100.19
100.23
100.19
100.19
