CPU_Percentage
114.75
199.57
199.28
199.49
199.32
200.37
199.49
199.22
200.06
200.21
200.29
200.46
200.37
199.57
200.21
200.29
200.37
199.90
200.45
199.74
200.28
199.57
199.83
200.63
199.41
200.29
200.37
197.85
