CPU_Percentage
0.00
8.39
8.11
8.48
8.10
8.57
8.64
8.33
8.86
8.19
8.49
8.47
8.33
8.70
8.93
8.69
8.54
8.83
8.61
8.58
8.50
8.94
9.38
8.67
8.51
8.50
8.79
0.02
