CPU_Percentage
0.01
10.29
10.23
10.14
10.26
10.21
10.02
9.98
9.92
10.48
11.11
10.73
10.30
10.58
10.19
10.45
10.71
10.67
10.59
10.40
10.59
9.89
10.01
9.97
9.86
10.32
9.96
3.37
