CPU_Percentage
0.53
20.32
21.14
21.86
21.66
22.75
21.62
22.31
21.73
21.70
22.40
22.21
22.33
21.46
21.98
21.47
21.57
22.12
22.34
22.14
22.27
22.15
22.19
22.28
21.47
22.10
21.69
5.60
