Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci,1329,0,1600,2181.6540273401165,62.29628499932005,53854.40967600152,21.0,22.46559054963596,0.0,1600,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
,Aggregated,1329,0,1600,2181.6540273401165,62.29628499932005,53854.40967600152,21.0,22.46559054963596,0.0,1600,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
