CPU_Percentage
295.37
300.00
298.99
299.35
300.31
300.46
299.34
299.66
299.02
300.43
299.11
298.90
300.06
299.12
300.43
300.54
299.49
300.55
298.98
300.56
299.43
300.66
299.47
299.49
300.19
300.43
300.67
295.64
