CPU_Percentage
0.00
10.41
10.36
10.33
9.97
10.30
9.87
10.04
10.04
10.05
9.82
10.59
10.26
10.34
10.43
10.33
10.52
9.77
10.32
9.88
10.00
9.99
10.36
10.05
10.29
9.91
10.54
0.97
