Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,223594,0,18,18.80006594227366,4.3636600003083,691.9646700007434,56.0,3737.4862890738073,0.0,18,20,21,22,23,25,31,36,54,690,690
,Aggregated,223594,0,18,18.80006594227366,4.3636600003083,691.9646700007434,56.0,3737.4862890738073,0.0,18,20,21,22,23,25,31,36,54,690,690
