Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,237688,0,17,17.8593901922485,4.216715002257843,671.8073140000342,24.0,3965.6208592694,0.0,17,19,20,21,22,25,30,32,51,670,670
,Aggregated,237688,0,17,17.8593901922485,4.216715002257843,671.8073140000342,24.0,3965.6208592694,0.0,17,19,20,21,22,25,30,32,51,670,670
