CPU_Percentage
296.60
299.89
298.75
300.41
299.61
300.18
300.81
300.56
300.41
300.42
299.94
300.56
300.56
300.42
300.55
300.55
300.43
300.44
300.43
299.13
300.31
299.49
299.10
300.81
300.40
299.36
300.31
