Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,236148,0,17,17.831045156029056,3.244843999709701,693.2242770017183,24.0,3943.4106508805253,0.0,17,19,20,21,22,25,29,31,43,690,690
,Aggregated,236148,0,17,17.831045156029056,3.244843999709701,693.2242770017183,24.0,3943.4106508805253,0.0,17,19,20,21,22,25,29,31,43,690,690
