Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,233490,0,9,9.099396908820127,3.6047889989276882,734.8843159998069,24.0,3897.637745978604,0.0,9,10,10,10,11,11,15,18,21,730,730
,Aggregated,233490,0,9,9.099396908820127,3.6047889989276882,734.8843159998069,24.0,3897.637745978604,0.0,9,10,10,10,11,11,15,18,21,730,730
