CPU_Percentage
100.10
100.22
99.87
100.02
100.27
99.74
100.06
100.31
99.75
99.79
99.70
100.31
100.23
99.83
99.75
100.27
100.10
100.13
100.15
99.79
100.31
99.75
100.15
100.23
100.23
99.98
99.84
99.75
