CPU_Percentage
0.50
20.46
20.63
20.91
21.36
21.81
20.82
20.73
21.67
21.27
21.69
21.04
21.24
21.06
21.02
20.35
20.75
20.60
21.37
21.12
21.06
21.16
21.40
21.71
21.39
20.97
20.84
5.57
