Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,216014,0,10,9.905855690552256,4.2160930006502895,710.8865030004381,56.0,3600.547864835503,0.0,10,11,11,11,12,13,18,20,24,36,710
,Aggregated,216014,0,10,9.905855690552256,4.2160930006502895,710.8865030004381,56.0,3600.547864835503,0.0,10,11,11,11,12,13,18,20,24,36,710
