CPU_Percentage
0.50
13.84
14.21
16.42
15.18
15.45
15.23
15.36
15.00
15.00
14.69
14.73
15.47
15.00
14.97
14.66
14.94
15.55
14.54
15.11
14.92
14.98
14.68
15.40
14.57
14.88
15.36
2.37
