CPU_Percentage
0.39
21.05
21.95
21.47
21.31
21.68
21.64
21.53
21.18
21.62
20.85
21.54
20.99
21.66
21.05
20.96
21.13
21.30
21.71
20.86
21.77
20.70
21.71
20.92
21.18
21.24
21.49
1.08
