CPU_Percentage
1.64
8.78
9.15
9.24
9.07
9.29
9.18
9.04
9.06
9.09
9.20
9.05
8.99
9.21
9.25
9.05
8.98
9.23
9.01
9.30
9.14
9.04
9.19
9.46
9.12
9.23
9.10
0.31
