CPU_Percentage
0.00
10.62
10.47
10.38
10.51
10.60
10.30
10.49
10.17
10.62
10.24
10.45
10.22
10.20
10.42
10.28
10.13
10.16
10.29
10.24
10.29
10.61
10.75
10.42
10.41
10.44
10.42
0.59
