CPU_Percentage
6.50
22.27
21.95
22.89
22.02
21.92
21.23
21.77
21.88
21.60
21.99
22.00
22.78
21.36
21.44
21.95
22.37
21.91
22.02
21.59
21.74
22.48
21.29
22.34
21.70
22.21
21.17
1.07
