CPU_Percentage
100.27
99.91
100.23
99.79
100.27
99.83
100.27
99.71
100.23
99.87
100.27
100.19
99.87
100.15
100.14
100.13
99.83
100.22
99.87
99.87
100.11
99.75
100.23
100.15
100.18
99.78
100.19
100.31
