CPU_Percentage
100.11
99.75
99.75
100.24
100.06
99.77
100.15
100.10
100.15
100.22
99.87
100.30
100.19
99.79
100.21
99.79
99.83
100.06
100.15
99.87
100.25
99.75
99.83
99.89
100.02
99.79
100.21
100.44
