CPU_Percentage
0.01
9.70
9.44
9.52
9.57
9.18
9.76
9.35
9.13
9.08
9.32
9.44
9.25
20.62
10.16
10.28
9.72
9.78
10.51
10.14
10.52
9.30
10.12
10.11
9.80
10.27
9.57
1.15
