CPU_Percentage
97.65
99.79
99.82
100.27
100.19
99.87
99.68
100.26
100.00
100.14
100.18
99.82
99.79
99.83
99.66
100.13
99.74
99.78
99.92
100.14
100.27
100.09
100.14
99.70
99.89
100.22
99.88
