Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci,1329,0,1600,2181.2535646193132,64.14803699954064,54180.61520900301,21.0,22.48919966258394,0.0,1600,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
,Aggregated,1329,0,1600,2181.2535646193132,64.14803699954064,54180.61520900301,21.0,22.48919966258394,0.0,1600,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
