Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,1016,0,7700,8046.932602824628,6948.000727999897,13643.923292998807,21.0,17.161229729722763,0.0,7700,8000,8400,8400,9100,11000,12000,13000,13000,14000,14000
,Aggregated,1016,0,7700,8046.932602824628,6948.000727999897,13643.923292998807,21.0,17.161229729722763,0.0,7700,8000,8400,8400,9100,11000,12000,13000,13000,14000,14000
