CPU_Percentage
295.56
300.18
299.37
300.43
299.95
299.24
299.37
300.07
300.92
300.31
300.19
299.61
299.24
300.69
299.61
300.56
300.56
300.56
300.69
300.31
299.00
298.87
299.48
299.37
300.56
299.99
300.53
295.12
