Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,853,0,3800,3304.5008655263478,1551.0046359995613,4734.30234999978,21.0,14.410711408010059,0.0,3800,3900,4600,4600,4600,4700,4700,4700,4700,4700,4700
,Aggregated,853,0,3800,3304.5008655263478,1551.0046359995613,4734.30234999978,21.0,14.410711408010059,0.0,3800,3900,4600,4600,4600,4700,4700,4700,4700,4700,4700
