CPU_Percentage
0.00
9.62
9.96
9.86
9.63
10.12
10.42
9.84
10.32
10.65
9.89
10.12
10.13
9.90
10.36
9.67
9.46
10.17
9.84
10.22
9.77
9.62
10.33
10.12
9.67
9.81
9.54
0.03
