CPU_Percentage
1.61
15.64
15.56
15.38
15.65
15.63
15.53
15.67
15.27
15.55
15.68
15.57
15.83
14.89
15.70
15.37
15.68
15.39
15.54
15.29
15.30
15.73
15.41
15.78
15.18
15.51
15.22
9.56
