CPU_Percentage
100.16
99.95
100.16
99.85
100.06
99.62
100.15
100.11
99.79
99.79
100.23
100.02
100.23
100.13
100.19
100.11
100.19
99.87
99.87
100.20
100.21
99.87
99.84
99.75
99.79
100.27
100.18
100.31
