CPU_Percentage
7.54
21.49
21.64
21.89
22.05
22.22
21.56
22.95
22.25
22.50
21.81
22.02
22.28
22.43
21.67
22.13
22.86
22.20
22.72
21.84
21.77
21.90
22.18
21.79
22.43
21.79
21.77
1.17
