CPU_Percentage
0.36
13.59
13.76
13.77
13.98
13.76
13.79
13.90
14.29
14.15
13.72
13.90
14.16
13.86
14.13
14.08
13.92
13.84
14.49
14.87
13.98
13.79
14.60
14.13
13.97
14.27
14.02
0.39
