CPU_Percentage
6.61
21.36
21.51
21.03
21.08
21.24
20.61
20.76
21.15
21.06
22.01
21.41
21.52
21.29
21.96
21.09
21.91
21.47
21.53
21.90
20.59
21.49
21.69
21.58
20.83
21.17
20.96
1.08
