CPU_Percentage
0.01
10.19
9.93
9.98
10.29
10.31
10.18
10.07
10.30
10.42
10.53
10.63
9.83
9.98
10.43
10.01
10.83
10.40
10.43
10.10
9.84
9.88
10.55
9.94
9.92
9.64
10.42
0.01
