Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,213546,2,10,10.035582006135575,4.26685600541532,607.6938580008573,56.00263175147275,3567.2045395769073,0.03340923772467672,10,11,11,11,12,13,19,20,25,600,610
,Aggregated,213546,2,10,10.035582006135575,4.26685600541532,607.6938580008573,56.00263175147275,3567.2045395769073,0.03340923772467672,10,11,11,11,12,13,19,20,25,600,610
