CPU_Percentage
99.92
100.21
100.27
100.06
99.87
100.19
100.10
100.15
100.23
100.07
100.18
99.98
99.87
99.82
100.15
99.91
99.83
99.75
99.83
100.21
100.06
100.19
99.87
99.87
100.23
99.75
99.83
100.23
