CPU_Percentage
0.48
9.95
10.09
9.79
10.32
9.74
10.08
10.71
11.55
10.88
10.25
10.87
10.48
11.10
10.65
10.81
10.91
10.67
10.21
10.66
10.60
10.53
10.50
10.43
10.37
10.28
10.29
1.22
